Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Egypt, Arab Rep.",EGY,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.13,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.30571,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2677,..,..,..,..,..,..,..
El Salvador,SLV,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.22,..,..,..,..,..,..,..
El Salvador,SLV,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4,..,..,..,..,..,..,..
El Salvador,SLV,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.31,..,..,..,..,..,..,..
El Salvador,SLV,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,0.58942,..,0.83647,0.82375,..,0.92438,0.80444,0.97355,0.98285,1.33949,1.21825,..,1.14028,1.16891,1.17782,1.24244,1.34907,1.29978,1.22219,..,..,..,..,..,..
El Salvador,SLV,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,0.19056,..,0.2339,0.24171,..,0.35432,0.34035,0.35548,..,0.48754,0.49531,..,0.28601,0.31193,0.30608,0.30772,0.30705,0.34911,0.32947,..,..,..,..,..,..
El Salvador,SLV,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.51684,..,1.89985,1.79245,..,1.62071,1.69116,1.67486,1.6937,..,1.72726,..,1.58713,1.62552,1.62484,1.58915,1.80477,1.69893,1.65844,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,1.27373,1.24789,..,0.66425,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,0.56853,0.52467,..,1.00444,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,1.07383,0.91667,..,0.72636,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.03,..,..,..,..,..,..,..
Estonia,EST,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.17,..,..,..,..,..,..,..
Estonia,EST,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.1,..,..,..,..,..,..,..
Estonia,EST,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,2.15126,2.22379,2.33901,2.25632,2.10417,..,1.93429,2.26553,2.38572,2.19641,1.81056,1.7046,1.41566,1.40031,1.32267,1.30303,1.31771,..,..,..,..,..,..,..
Estonia,EST,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,1.02171,1.07026,1.01537,0.84775,0.91201,..,1.01546,1.08841,1.30796,1.18979,1.24675,1.02185,1.35847,1.40781,1.38108,1.40215,1.13734,..,..,..,..,..,..,..
Estonia,EST,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,1.53713,1.52171,1.38646,1.25627,1.21752,..,1.0782,1.39757,1.48826,1.34545,1.21491,1.26493,1.47731,1.32064,1.21859,1.29095,1.38034,..,..,..,..,..,..,..
Eswatini,SWZ,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.85,..,..,..,..,..,..,..
Eswatini,SWZ,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.45,..,..,..,..,..,..,..
Eswatini,SWZ,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.15,..,..,..,..,..,..,..
Eswatini,SWZ,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,1.53362,1.61342,1.38074,2.39082,1.51329,2.2644,2.06601,..,2.2184,2.24181,2.17202,2.51965,..,..,2.40772,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,2.02468,1.09059,0.99671,1.48432,1.4388,1.55245,1.39701,..,1.42639,1.41236,1.01367,0.88131,..,..,0.94267,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.94775,1.55375,1.67242,1.84681,2.03399,2.58471,2.55581,..,2.22564,2.70098,2.8857,3.3408,..,..,3.59085,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.13,..,..,..,..,..,..,..
Ethiopia,ETH,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.56,..,..,..,..,..,..,..
Ethiopia,ETH,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.85,..,..,..,..,..,..,..
Ethiopia,ETH,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,1.07582,1.12486,1.40408,1.40855,1.31841,0.7625,0.85941,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,1.73026,1.97565,2.46186,2.60734,1.92137,2.11332,2.2672,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,1.50145,1.27682,1.45452,1.36157,1.08172,1.40245,1.30069,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,2.00968,..,..,..,..,..,..,0.66539,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,0.84457,0.90124,0.84995,..,0.97956,..,..,..,..,..,..,0.5407,..,0.8761,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,2.40956,..,..,..,..,..,..,1.85337,..,1.49894,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.73,..,..,..,..,..,..,..
Finland,FIN,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.76,..,..,..,..,..,..,..
Finland,FIN,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.75,..,..,..,..,..,..,..
Finland,FIN,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,2.2142,2.33912,2.4401,2.53086,2.52668,2.52657,2.50141,2.41421,2.49506,2.7465,2.76099,2.7079,2.71278,2.69145,2.66045,2.6348,2.53148,2.34534,..,..,..,..,..,..,..
Finland,FIN,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,1.9429,1.92391,1.95394,1.97553,1.98282,1.91658,1.87644,1.77865,1.80758,2.05081,2.07149,2.06392,2.04181,1.99769,1.98248,1.8773,1.81854,1.65517,..,..,..,..,..,..,..
Finland,FIN,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.22191,1.26292,1.29957,1.33226,1.31702,1.25079,1.22244,1.15553,1.18742,1.27852,1.29483,1.28973,1.31508,1.3262,1.35758,1.42358,1.40533,1.34143,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.96,..,..,..,..,..,..,..
France,FRA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.34572,..,..,..,..,..,..,..
France,FRA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.22644,..,..,..,..,..,..,..
France,FRA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.157,..,..,..,..,..,..,..
French Polynesia,PYF,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.93,..,..,..,..,..,..,..
Gabon,GAB,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.54,..,..,..,..,..,..,..
Gabon,GAB,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.26,..,..,..,..,..,..,..
Gabon,GAB,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,0.86975,0.93876,1.04256,0.79114,0.7717,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,1.16487,1.01845,1.02135,1.3741,1.00869,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,0.91169,0.88993,0.81892,0.76477,0.77961,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.27,..,..,..,..,..,..,..
"Gambia, The",GMB,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.96,..,..,..,..,..,..,..
"Gambia, The",GMB,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,0.17152,0.22065,0.25955,0.13876,0.15979,0.16441,0.17404,0.63325,0.57351,0.59982,0.67923,0.82711,0.64546,0.67444,0.70924,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,0.30749,0.39844,0.35458,0.09631,0.09873,0.10349,0.12258,0.19702,0.16665,0.25329,0.19086,0.19415,0.19508,0.32502,0.24469,..,..,..,..,..,..,..,..,..
